127.0.0.1 - - [01/Feb/2021:16:20:26 -0600] "GET /sygealoc/assets/fonts/6xKtdSZaM9iE8KbpRA_hK1QN.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:26 -0600] "GET /sygealoc/assets/fonts/feather/fonts/feather2467.woff?9xfrq8 HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:26 -0600] "GET /sygealoc/assets/fonts/line-awesome/fonts/la-solid-900.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:26 -0600] "GET /sygealoc/assets/vendors/css/tables/datatable/images/sort_both.png HTTP/1.1" 200 201
127.0.0.1 - - [01/Feb/2021:16:20:26 -0600] "GET /sygealoc/assets/fonts/mem8YaGs126MiZpBA-UFVZ0b.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:26 -0600] "GET /sygealoc/assets/vendors/css/tables/datatable/images/sort_asc.png HTTP/1.1" 200 160
127.0.0.1 - - [01/Feb/2021:16:20:27 -0600] "GET /sygealoc/assets/fonts/mem5YaGs126MiZpBA-UN7rgOUuhp.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:27 -0600] "GET /sygealoc/assets/fonts/line-awesome/fonts/la-regular-400.woff2 HTTP/1.1" 200 12900
127.0.0.1 - - [01/Feb/2021:16:20:27 -0600] "GET /sygealoc/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0 HTTP/1.1" 200 77160
127.0.0.1 - - [01/Feb/2021:16:22:17 -0600] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [01/Feb/2021:16:22:17 -0600] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [01/Feb/2021:16:22:17 -0600] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - admin [01/Feb/2021:16:22:17 -0600] "GET /manager/text/list HTTP/1.1" 200 228
127.0.0.1 - - [01/Feb/2021:16:22:17 -0600] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
